Position,Probability Density,Energy Level
-1.1616161616161618e-09,"[1.73744845e-02 8.51965011e-03 4.51282987e-03 1.94165440e-02
 9.24033652e-04 1.39374615e-02 1.27843041e-02 1.51173559e-03
 1.96824796e-02 3.52365929e-03 9.74701176e-03 1.65107737e-02
 7.65359172e-05 1.81226533e-02 7.31364432e-03 5.58530279e-03
 1.90034954e-02 4.75117747e-04 1.50282141e-02 1.15865699e-02
 2.22913755e-03 1.97971909e-02 2.63308387e-03 1.09767540e-02
 1.55448738e-02 3.04960404e-04 1.87437130e-02 6.14763957e-03
 6.72449733e-03 1.84497199e-02 1.71928235e-04 1.60396985e-02
 1.03627761e-02 3.06514831e-03 1.97589044e-02 1.85487214e-03
 1.21898646e-02 1.44917181e-02 6.81741959e-04 1.92280620e-02
 5.03966256e-03 7.91280126e-03 1.77637787e-02 1.91525036e-05
 1.69562769e-02 9.13184310e-03 4.00684293e-03 1.95682121e-02
 1.20105544e-03 1.33675886e-02 1.33675886e-02 1.20105544e-03
 1.95682121e-02 4.00684293e-03 9.13184310e-03 1.69562769e-02
 1.91525036e-05 1.77637787e-02 7.91280126e-03 5.03966256e-03
 1.92280620e-02 6.81741959e-04 1.44917181e-02 1.21898646e-02
 1.85487214e-03 1.97589044e-02 3.06514831e-03 1.03627761e-02
 1.60396985e-02 1.71928235e-04 1.84497199e-02 6.72449733e-03
 6.14763957e-03 1.87437130e-02 3.04960404e-04 1.55448738e-02
 1.09767540e-02 2.63308387e-03 1.97971909e-02 2.22913755e-03
 1.15865699e-02 1.50282141e-02 4.75117747e-04 1.90034954e-02
 5.58530279e-03 7.31364432e-03 1.81226533e-02 7.65359172e-05
 1.65107737e-02 9.74701176e-03 3.52365929e-03 1.96824796e-02
 1.51173559e-03 1.27843041e-02 1.39374615e-02 9.24033652e-04
 1.94165440e-02 4.51282987e-03 8.51965011e-03 1.73744845e-02]",-8.249998741880641e-19
-1.0606060606060607e-09,"[1.77637787e-02 7.31364432e-03 6.14763957e-03 1.84497199e-02
 7.65359172e-05 1.69562769e-02 8.51965011e-03 5.03966256e-03
 1.90034954e-02 3.04960404e-04 1.60396985e-02 9.74701176e-03
 4.00684293e-03 1.94165440e-02 6.81741959e-04 1.50282141e-02
 1.09767540e-02 3.06514831e-03 1.96824796e-02 1.20105544e-03
 1.39374615e-02 1.21898646e-02 2.22913755e-03 1.97971909e-02
 1.85487214e-03 1.27843041e-02 1.33675886e-02 1.51173559e-03
 1.97589044e-02 2.63308387e-03 1.15865699e-02 1.44917181e-02
 9.24033652e-04 1.95682121e-02 3.52365929e-03 1.03627761e-02
 1.55448738e-02 4.75117747e-04 1.92280620e-02 4.51282987e-03
 9.13184310e-03 1.65107737e-02 1.71928235e-04 1.87437130e-02
 5.58530279e-03 7.91280126e-03 1.73744845e-02 1.91525036e-05
 1.81226533e-02 6.72449733e-03 6.72449733e-03 1.81226533e-02
 1.91525036e-05 1.73744845e-02 7.91280126e-03 5.58530279e-03
 1.87437130e-02 1.71928235e-04 1.65107737e-02 9.13184310e-03
 4.51282987e-03 1.92280620e-02 4.75117747e-04 1.55448738e-02
 1.03627761e-02 3.52365929e-03 1.95682121e-02 9.24033652e-04
 1.44917181e-02 1.15865699e-02 2.63308387e-03 1.97589044e-02
 1.51173559e-03 1.33675886e-02 1.27843041e-02 1.85487214e-03
 1.97971909e-02 2.22913755e-03 1.21898646e-02 1.39374615e-02
 1.20105544e-03 1.96824796e-02 3.06514831e-03 1.09767540e-02
 1.50282141e-02 6.81741959e-04 1.94165440e-02 4.00684293e-03
 9.74701176e-03 1.60396985e-02 3.04960404e-04 1.90034954e-02
 5.03966256e-03 8.51965011e-03 1.69562769e-02 7.65359172e-05
 1.84497199e-02 6.14763957e-03 7.31364432e-03 1.77637787e-02]",-8.070955832134512e-19
-9.595959595959596e-10,"[1.81226533e-02 6.14763957e-03 7.91280126e-03 1.69562769e-02
 1.71928235e-04 1.90034954e-02 4.51282987e-03 9.74701176e-03
 1.55448738e-02 6.81741959e-04 1.95682121e-02 3.06514831e-03
 1.15865699e-02 1.39374615e-02 1.51173559e-03 1.97971909e-02
 1.85487214e-03 1.33675886e-02 1.21898646e-02 2.63308387e-03
 1.96824796e-02 9.24033652e-04 1.50282141e-02 1.03627761e-02
 4.00684293e-03 1.92280620e-02 3.04960404e-04 1.65107737e-02
 8.51965011e-03 5.58530279e-03 1.84497199e-02 1.91525036e-05
 1.77637787e-02 6.72449733e-03 7.31364432e-03 1.73744845e-02
 7.65359172e-05 1.87437130e-02 5.03966256e-03 9.13184310e-03
 1.60396985e-02 4.75117747e-04 1.94165440e-02 3.52365929e-03
 1.09767540e-02 1.44917181e-02 1.20105544e-03 1.97589044e-02
 2.22913755e-03 1.27843041e-02 1.27843041e-02 2.22913755e-03
 1.97589044e-02 1.20105544e-03 1.44917181e-02 1.09767540e-02
 3.52365929e-03 1.94165440e-02 4.75117747e-04 1.60396985e-02
 9.13184310e-03 5.03966256e-03 1.87437130e-02 7.65359172e-05
 1.73744845e-02 7.31364432e-03 6.72449733e-03 1.77637787e-02
 1.91525036e-05 1.84497199e-02 5.58530279e-03 8.51965011e-03
 1.65107737e-02 3.04960404e-04 1.92280620e-02 4.00684293e-03
 1.03627761e-02 1.50282141e-02 9.24033652e-04 1.96824796e-02
 2.63308387e-03 1.21898646e-02 1.33675886e-02 1.85487214e-03
 1.97971909e-02 1.51173559e-03 1.39374615e-02 1.15865699e-02
 3.06514831e-03 1.95682121e-02 6.81741959e-04 1.55448738e-02
 9.74701176e-03 4.51282987e-03 1.90034954e-02 1.71928235e-04
 1.69562769e-02 7.91280126e-03 6.14763957e-03 1.81226533e-02]",-7.890016344582053e-19
-8.585858585858584e-10,"[1.84497199e-02 5.03966256e-03 9.74701176e-03 1.50282141e-02
 1.20105544e-03 1.97971909e-02 1.51173559e-03 1.44917181e-02
 1.03627761e-02 4.51282987e-03 1.87437130e-02 1.91525036e-05
 1.81226533e-02 5.58530279e-03 9.13184310e-03 1.55448738e-02
 9.24033652e-04 1.97589044e-02 1.85487214e-03 1.39374615e-02
 1.09767540e-02 4.00684293e-03 1.90034954e-02 7.65359172e-05
 1.77637787e-02 6.14763957e-03 8.51965011e-03 1.60396985e-02
 6.81741959e-04 1.96824796e-02 2.22913755e-03 1.33675886e-02
 1.15865699e-02 3.52365929e-03 1.92280620e-02 1.71928235e-04
 1.73744845e-02 6.72449733e-03 7.91280126e-03 1.65107737e-02
 4.75117747e-04 1.95682121e-02 2.63308387e-03 1.27843041e-02
 1.21898646e-02 3.06514831e-03 1.94165440e-02 3.04960404e-04
 1.69562769e-02 7.31364432e-03 7.31364432e-03 1.69562769e-02
 3.04960404e-04 1.94165440e-02 3.06514831e-03 1.21898646e-02
 1.27843041e-02 2.63308387e-03 1.95682121e-02 4.75117747e-04
 1.65107737e-02 7.91280126e-03 6.72449733e-03 1.73744845e-02
 1.71928235e-04 1.92280620e-02 3.52365929e-03 1.15865699e-02
 1.33675886e-02 2.22913755e-03 1.96824796e-02 6.81741959e-04
 1.60396985e-02 8.51965011e-03 6.14763957e-03 1.77637787e-02
 7.65359172e-05 1.90034954e-02 4.00684293e-03 1.09767540e-02
 1.39374615e-02 1.85487214e-03 1.97589044e-02 9.24033652e-04
 1.55448738e-02 9.13184310e-03 5.58530279e-03 1.81226533e-02
 1.91525036e-05 1.87437130e-02 4.51282987e-03 1.03627761e-02
 1.44917181e-02 1.51173559e-03 1.97971909e-02 1.20105544e-03
 1.50282141e-02 9.74701176e-03 5.03966256e-03 1.84497199e-02]",-7.707355326491686e-19
-7.575757575757581e-10,"[1.87437130e-02 4.00684293e-03 1.15865699e-02 1.27843041e-02
 3.06514831e-03 1.92280620e-02 7.65359172e-05 1.81226533e-02
 5.03966256e-03 1.03627761e-02 1.39374615e-02 2.22913755e-03
 1.95682121e-02 3.04960404e-04 1.73744845e-02 6.14763957e-03
 9.13184310e-03 1.50282141e-02 1.51173559e-03 1.97589044e-02
 6.81741959e-04 1.65107737e-02 7.31364432e-03 7.91280126e-03
 1.60396985e-02 9.24033652e-04 1.97971909e-02 1.20105544e-03
 1.55448738e-02 8.51965011e-03 6.72449733e-03 1.69562769e-02
 4.75117747e-04 1.96824796e-02 1.85487214e-03 1.44917181e-02
 9.74701176e-03 5.58530279e-03 1.77637787e-02 1.71928235e-04
 1.94165440e-02 2.63308387e-03 1.33675886e-02 1.09767540e-02
 4.51282987e-03 1.84497199e-02 1.91525036e-05 1.90034954e-02
 3.52365929e-03 1.21898646e-02 1.21898646e-02 3.52365929e-03
 1.90034954e-02 1.91525036e-05 1.84497199e-02 4.51282987e-03
 1.09767540e-02 1.33675886e-02 2.63308387e-03 1.94165440e-02
 1.71928235e-04 1.77637787e-02 5.58530279e-03 9.74701176e-03
 1.44917181e-02 1.85487214e-03 1.96824796e-02 4.75117747e-04
 1.69562769e-02 6.72449733e-03 8.51965011e-03 1.55448738e-02
 1.20105544e-03 1.97971909e-02 9.24033652e-04 1.60396985e-02
 7.91280126e-03 7.31364432e-03 1.65107737e-02 6.81741959e-04
 1.97589044e-02 1.51173559e-03 1.50282141e-02 9.13184310e-03
 6.14763957e-03 1.73744845e-02 3.04960404e-04 1.95682121e-02
 2.22913755e-03 1.39374615e-02 1.03627761e-02 5.03966256e-03
 1.81226533e-02 7.65359172e-05 1.92280620e-02 3.06514831e-03
 1.27843041e-02 1.15865699e-02 4.00684293e-03 1.87437130e-02]",-7.523149490601436e-19
-6.56565656565657e-10,"[1.90034954e-02 3.06514831e-03 1.33675886e-02 1.03627761e-02
 5.58530279e-03 1.73744845e-02 4.75117747e-04 1.97589044e-02
 1.20105544e-03 1.60396985e-02 7.31364432e-03 8.51965011e-03
 1.50282141e-02 1.85487214e-03 1.95682121e-02 1.71928235e-04
 1.81226533e-02 4.51282987e-03 1.15865699e-02 1.21898646e-02
 4.00684293e-03 1.84497199e-02 7.65359172e-05 1.94165440e-02
 2.22913755e-03 1.44917181e-02 9.13184310e-03 6.72449733e-03
 1.65107737e-02 9.24033652e-04 1.97971909e-02 6.81741959e-04
 1.69562769e-02 6.14763957e-03 9.74701176e-03 1.39374615e-02
 2.63308387e-03 1.92280620e-02 1.91525036e-05 1.87437130e-02
 3.52365929e-03 1.27843041e-02 1.09767540e-02 5.03966256e-03
 1.77637787e-02 3.04960404e-04 1.96824796e-02 1.51173559e-03
 1.55448738e-02 7.91280126e-03 7.91280126e-03 1.55448738e-02
 1.51173559e-03 1.96824796e-02 3.04960404e-04 1.77637787e-02
 5.03966256e-03 1.09767540e-02 1.27843041e-02 3.52365929e-03
 1.87437130e-02 1.91525036e-05 1.92280620e-02 2.63308387e-03
 1.39374615e-02 9.74701176e-03 6.14763957e-03 1.69562769e-02
 6.81741959e-04 1.97971909e-02 9.24033652e-04 1.65107737e-02
 6.72449733e-03 9.13184310e-03 1.44917181e-02 2.22913755e-03
 1.94165440e-02 7.65359172e-05 1.84497199e-02 4.00684293e-03
 1.21898646e-02 1.15865699e-02 4.51282987e-03 1.81226533e-02
 1.71928235e-04 1.95682121e-02 1.85487214e-03 1.50282141e-02
 8.51965011e-03 7.31364432e-03 1.60396985e-02 1.20105544e-03
 1.97589044e-02 4.75117747e-04 1.73744845e-02 5.58530279e-03
 1.03627761e-02 1.33675886e-02 3.06514831e-03 1.90034954e-02]",-7.337577044160781e-19
-5.555555555555558e-10,"[1.92280620e-02 2.22913755e-03 1.50282141e-02 7.91280126e-03
 8.51965011e-03 1.44917181e-02 2.63308387e-03 1.90034954e-02
 1.91525036e-05 1.94165440e-02 1.85487214e-03 1.55448738e-02
 7.31364432e-03 9.13184310e-03 1.39374615e-02 3.06514831e-03
 1.87437130e-02 7.65359172e-05 1.95682121e-02 1.51173559e-03
 1.60396985e-02 6.72449733e-03 9.74701176e-03 1.33675886e-02
 3.52365929e-03 1.84497199e-02 1.71928235e-04 1.96824796e-02
 1.20105544e-03 1.65107737e-02 6.14763957e-03 1.03627761e-02
 1.27843041e-02 4.00684293e-03 1.81226533e-02 3.04960404e-04
 1.97589044e-02 9.24033652e-04 1.69562769e-02 5.58530279e-03
 1.09767540e-02 1.21898646e-02 4.51282987e-03 1.77637787e-02
 4.75117747e-04 1.97971909e-02 6.81741959e-04 1.73744845e-02
 5.03966256e-03 1.15865699e-02 1.15865699e-02 5.03966256e-03
 1.73744845e-02 6.81741959e-04 1.97971909e-02 4.75117747e-04
 1.77637787e-02 4.51282987e-03 1.21898646e-02 1.09767540e-02
 5.58530279e-03 1.69562769e-02 9.24033652e-04 1.97589044e-02
 3.04960404e-04 1.81226533e-02 4.00684293e-03 1.27843041e-02
 1.03627761e-02 6.14763957e-03 1.65107737e-02 1.20105544e-03
 1.96824796e-02 1.71928235e-04 1.84497199e-02 3.52365929e-03
 1.33675886e-02 9.74701176e-03 6.72449733e-03 1.60396985e-02
 1.51173559e-03 1.95682121e-02 7.65359172e-05 1.87437130e-02
 3.06514831e-03 1.39374615e-02 9.13184310e-03 7.31364432e-03
 1.55448738e-02 1.85487214e-03 1.94165440e-02 1.91525036e-05
 1.90034954e-02 2.63308387e-03 1.44917181e-02 8.51965011e-03
 7.91280126e-03 1.50282141e-02 2.22913755e-03 1.92280620e-02]",-7.150817516526649e-19
-4.545454545454547e-10,"[1.94165440e-02 1.51173559e-03 1.65107737e-02 5.58530279e-03
 1.15865699e-02 1.09767540e-02 6.14763957e-03 1.60396985e-02
 1.85487214e-03 1.92280620e-02 1.91525036e-05 1.95682121e-02
 1.20105544e-03 1.69562769e-02 5.03966256e-03 1.21898646e-02
 1.03627761e-02 6.72449733e-03 1.55448738e-02 2.22913755e-03
 1.90034954e-02 7.65359172e-05 1.96824796e-02 9.24033652e-04
 1.73744845e-02 4.51282987e-03 1.27843041e-02 9.74701176e-03
 7.31364432e-03 1.50282141e-02 2.63308387e-03 1.87437130e-02
 1.71928235e-04 1.97589044e-02 6.81741959e-04 1.77637787e-02
 4.00684293e-03 1.33675886e-02 9.13184310e-03 7.91280126e-03
 1.44917181e-02 3.06514831e-03 1.84497199e-02 3.04960404e-04
 1.97971909e-02 4.75117747e-04 1.81226533e-02 3.52365929e-03
 1.39374615e-02 8.51965011e-03 8.51965011e-03 1.39374615e-02
 3.52365929e-03 1.81226533e-02 4.75117747e-04 1.97971909e-02
 3.04960404e-04 1.84497199e-02 3.06514831e-03 1.44917181e-02
 7.91280126e-03 9.13184310e-03 1.33675886e-02 4.00684293e-03
 1.77637787e-02 6.81741959e-04 1.97589044e-02 1.71928235e-04
 1.87437130e-02 2.63308387e-03 1.50282141e-02 7.31364432e-03
 9.74701176e-03 1.27843041e-02 4.51282987e-03 1.73744845e-02
 9.24033652e-04 1.96824796e-02 7.65359172e-05 1.90034954e-02
 2.22913755e-03 1.55448738e-02 6.72449733e-03 1.03627761e-02
 1.21898646e-02 5.03966256e-03 1.69562769e-02 1.20105544e-03
 1.95682121e-02 1.91525036e-05 1.92280620e-02 1.85487214e-03
 1.60396985e-02 6.14763957e-03 1.09767540e-02 1.15865699e-02
 5.58530279e-03 1.65107737e-02 1.51173559e-03 1.94165440e-02]",-6.963051585480345e-19
-3.5353535353535357e-10,"[1.95682121e-02 9.24033652e-04 1.77637787e-02 3.52365929e-03
 1.44917181e-02 7.31364432e-03 1.03627761e-02 1.15865699e-02
 6.14763957e-03 1.55448738e-02 2.63308387e-03 1.84497199e-02
 4.75117747e-04 1.97589044e-02 7.65359172e-05 1.92280620e-02
 1.51173559e-03 1.69562769e-02 4.51282987e-03 1.33675886e-02
 8.51965011e-03 9.13184310e-03 1.27843041e-02 5.03966256e-03
 1.65107737e-02 1.85487214e-03 1.90034954e-02 1.71928235e-04
 1.97971909e-02 3.04960404e-04 1.87437130e-02 2.22913755e-03
 1.60396985e-02 5.58530279e-03 1.21898646e-02 9.74701176e-03
 7.91280126e-03 1.39374615e-02 4.00684293e-03 1.73744845e-02
 1.20105544e-03 1.94165440e-02 1.91525036e-05 1.96824796e-02
 6.81741959e-04 1.81226533e-02 3.06514831e-03 1.50282141e-02
 6.72449733e-03 1.09767540e-02 1.09767540e-02 6.72449733e-03
 1.50282141e-02 3.06514831e-03 1.81226533e-02 6.81741959e-04
 1.96824796e-02 1.91525036e-05 1.94165440e-02 1.20105544e-03
 1.73744845e-02 4.00684293e-03 1.39374615e-02 7.91280126e-03
 9.74701176e-03 1.21898646e-02 5.58530279e-03 1.60396985e-02
 2.22913755e-03 1.87437130e-02 3.04960404e-04 1.97971909e-02
 1.71928235e-04 1.90034954e-02 1.85487214e-03 1.65107737e-02
 5.03966256e-03 1.27843041e-02 9.13184310e-03 8.51965011e-03
 1.33675886e-02 4.51282987e-03 1.69562769e-02 1.51173559e-03
 1.92280620e-02 7.65359172e-05 1.97589044e-02 4.75117747e-04
 1.84497199e-02 2.63308387e-03 1.55448738e-02 6.14763957e-03
 1.15865699e-02 1.03627761e-02 7.31364432e-03 1.44917181e-02
 3.52365929e-03 1.77637787e-02 9.24033652e-04 1.95682121e-02]",-6.774460902433492e-19
-2.5252525252525243e-10,"[1.96824796e-02 4.75117747e-04 1.87437130e-02 1.85487214e-03
 1.69562769e-02 4.00684293e-03 1.44917181e-02 6.72449733e-03
 1.15865699e-02 9.74701176e-03 8.51965011e-03 1.27843041e-02
 5.58530279e-03 1.55448738e-02 3.06514831e-03 1.77637787e-02
 1.20105544e-03 1.92280620e-02 1.71928235e-04 1.97971909e-02
 7.65359172e-05 1.94165440e-02 9.24033652e-04 1.81226533e-02
 2.63308387e-03 1.60396985e-02 5.03966256e-03 1.33675886e-02
 7.91280126e-03 1.03627761e-02 1.09767540e-02 7.31364432e-03
 1.39374615e-02 4.51282987e-03 1.65107737e-02 2.22913755e-03
 1.84497199e-02 6.81741959e-04 1.95682121e-02 1.91525036e-05
 1.97589044e-02 3.04960404e-04 1.90034954e-02 1.51173559e-03
 1.73744845e-02 3.52365929e-03 1.50282141e-02 6.14763957e-03
 1.21898646e-02 9.13184310e-03 9.13184310e-03 1.21898646e-02
 6.14763957e-03 1.50282141e-02 3.52365929e-03 1.73744845e-02
 1.51173559e-03 1.90034954e-02 3.04960404e-04 1.97589044e-02
 1.91525036e-05 1.95682121e-02 6.81741959e-04 1.84497199e-02
 2.22913755e-03 1.65107737e-02 4.51282987e-03 1.39374615e-02
 7.31364432e-03 1.09767540e-02 1.03627761e-02 7.91280126e-03
 1.33675886e-02 5.03966256e-03 1.60396985e-02 2.63308387e-03
 1.81226533e-02 9.24033652e-04 1.94165440e-02 7.65359172e-05
 1.97971909e-02 1.71928235e-04 1.92280620e-02 1.20105544e-03
 1.77637787e-02 3.06514831e-03 1.55448738e-02 5.58530279e-03
 1.27843041e-02 8.51965011e-03 9.74701176e-03 1.15865699e-02
 6.72449733e-03 1.44917181e-02 4.00684293e-03 1.69562769e-02
 1.85487214e-03 1.87437130e-02 4.75117747e-04 1.96824796e-02]",-6.585227916692004e-19
-1.5151515151515212e-10,"[1.97589044e-02 1.71928235e-04 1.94165440e-02 6.81741959e-04
 1.87437130e-02 1.51173559e-03 1.77637787e-02 2.63308387e-03
 1.65107737e-02 4.00684293e-03 1.50282141e-02 5.58530279e-03
 1.33675886e-02 7.31364432e-03 1.15865699e-02 9.13184310e-03
 9.74701176e-03 1.09767540e-02 7.91280126e-03 1.27843041e-02
 6.14763957e-03 1.44917181e-02 4.51282987e-03 1.60396985e-02
 3.06514831e-03 1.73744845e-02 1.85487214e-03 1.84497199e-02
 9.24033652e-04 1.92280620e-02 3.04960404e-04 1.96824796e-02
 1.91525036e-05 1.97971909e-02 7.65359172e-05 1.95682121e-02
 4.75117747e-04 1.90034954e-02 1.20105544e-03 1.81226533e-02
 2.22913755e-03 1.69562769e-02 3.52365929e-03 1.55448738e-02
 5.03966256e-03 1.39374615e-02 6.72449733e-03 1.21898646e-02
 8.51965011e-03 1.03627761e-02 1.03627761e-02 8.51965011e-03
 1.21898646e-02 6.72449733e-03 1.39374615e-02 5.03966256e-03
 1.55448738e-02 3.52365929e-03 1.69562769e-02 2.22913755e-03
 1.81226533e-02 1.20105544e-03 1.90034954e-02 4.75117747e-04
 1.95682121e-02 7.65359172e-05 1.97971909e-02 1.91525036e-05
 1.96824796e-02 3.04960404e-04 1.92280620e-02 9.24033652e-04
 1.84497199e-02 1.85487214e-03 1.73744845e-02 3.06514831e-03
 1.60396985e-02 4.51282987e-03 1.44917181e-02 6.14763957e-03
 1.27843041e-02 7.91280126e-03 1.09767540e-02 9.74701176e-03
 9.13184310e-03 1.15865699e-02 7.31364432e-03 1.33675886e-02
 5.58530279e-03 1.50282141e-02 4.00684293e-03 1.65107737e-02
 2.63308387e-03 1.77637787e-02 1.51173559e-03 1.87437130e-02
 6.81741959e-04 1.94165440e-02 1.71928235e-04 1.97589044e-02]",-6.395535698948159e-19
-5.050505050505098e-11,"[1.97971909e-02 1.91525036e-05 1.97589044e-02 7.65359172e-05
 1.96824796e-02 1.71928235e-04 1.95682121e-02 3.04960404e-04
 1.94165440e-02 4.75117747e-04 1.92280620e-02 6.81741959e-04
 1.90034954e-02 9.24033652e-04 1.87437130e-02 1.20105544e-03
 1.84497199e-02 1.51173559e-03 1.81226533e-02 1.85487214e-03
 1.77637787e-02 2.22913755e-03 1.73744845e-02 2.63308387e-03
 1.69562769e-02 3.06514831e-03 1.65107737e-02 3.52365929e-03
 1.60396985e-02 4.00684293e-03 1.55448738e-02 4.51282987e-03
 1.50282141e-02 5.03966256e-03 1.44917181e-02 5.58530279e-03
 1.39374615e-02 6.14763957e-03 1.33675886e-02 6.72449733e-03
 1.27843041e-02 7.31364432e-03 1.21898646e-02 7.91280126e-03
 1.15865699e-02 8.51965011e-03 1.09767540e-02 9.13184310e-03
 1.03627761e-02 9.74701176e-03 9.74701176e-03 1.03627761e-02
 9.13184310e-03 1.09767540e-02 8.51965011e-03 1.15865699e-02
 7.91280126e-03 1.21898646e-02 7.31364432e-03 1.27843041e-02
 6.72449733e-03 1.33675886e-02 6.14763957e-03 1.39374615e-02
 5.58530279e-03 1.44917181e-02 5.03966256e-03 1.50282141e-02
 4.51282987e-03 1.55448738e-02 4.00684293e-03 1.60396985e-02
 3.52365929e-03 1.65107737e-02 3.06514831e-03 1.69562769e-02
 2.63308387e-03 1.73744845e-02 2.22913755e-03 1.77637787e-02
 1.85487214e-03 1.81226533e-02 1.51173559e-03 1.84497199e-02
 1.20105544e-03 1.87437130e-02 9.24033652e-04 1.90034954e-02
 6.81741959e-04 1.92280620e-02 4.75117747e-04 1.94165440e-02
 3.04960404e-04 1.95682121e-02 1.71928235e-04 1.96824796e-02
 7.65359172e-05 1.97589044e-02 1.91525036e-05 1.97971909e-02]",-6.205567764171557e-19
5.0505050505050155e-11,"[1.97971909e-02 1.91525036e-05 1.97589044e-02 7.65359172e-05
 1.96824796e-02 1.71928235e-04 1.95682121e-02 3.04960404e-04
 1.94165440e-02 4.75117747e-04 1.92280620e-02 6.81741959e-04
 1.90034954e-02 9.24033652e-04 1.87437130e-02 1.20105544e-03
 1.84497199e-02 1.51173559e-03 1.81226533e-02 1.85487214e-03
 1.77637787e-02 2.22913755e-03 1.73744845e-02 2.63308387e-03
 1.69562769e-02 3.06514831e-03 1.65107737e-02 3.52365929e-03
 1.60396985e-02 4.00684293e-03 1.55448738e-02 4.51282987e-03
 1.50282141e-02 5.03966256e-03 1.44917181e-02 5.58530279e-03
 1.39374615e-02 6.14763957e-03 1.33675886e-02 6.72449733e-03
 1.27843041e-02 7.31364432e-03 1.21898646e-02 7.91280126e-03
 1.15865699e-02 8.51965011e-03 1.09767540e-02 9.13184310e-03
 1.03627761e-02 9.74701176e-03 9.74701176e-03 1.03627761e-02
 9.13184310e-03 1.09767540e-02 8.51965011e-03 1.15865699e-02
 7.91280126e-03 1.21898646e-02 7.31364432e-03 1.27843041e-02
 6.72449733e-03 1.33675886e-02 6.14763957e-03 1.39374615e-02
 5.58530279e-03 1.44917181e-02 5.03966256e-03 1.50282141e-02
 4.51282987e-03 1.55448738e-02 4.00684293e-03 1.60396985e-02
 3.52365929e-03 1.65107737e-02 3.06514831e-03 1.69562769e-02
 2.63308387e-03 1.73744845e-02 2.22913755e-03 1.77637787e-02
 1.85487214e-03 1.81226533e-02 1.51173559e-03 1.84497199e-02
 1.20105544e-03 1.87437130e-02 9.24033652e-04 1.90034954e-02
 6.81741959e-04 1.92280620e-02 4.75117747e-04 1.94165440e-02
 3.04960404e-04 1.95682121e-02 1.71928235e-04 1.96824796e-02
 7.65359172e-05 1.97589044e-02 1.91525036e-05 1.97971909e-02]",-6.015507894070203e-19
1.515151515151513e-10,"[1.97589044e-02 1.71928235e-04 1.94165440e-02 6.81741959e-04
 1.87437130e-02 1.51173559e-03 1.77637787e-02 2.63308387e-03
 1.65107737e-02 4.00684293e-03 1.50282141e-02 5.58530279e-03
 1.33675886e-02 7.31364432e-03 1.15865699e-02 9.13184310e-03
 9.74701176e-03 1.09767540e-02 7.91280126e-03 1.27843041e-02
 6.14763957e-03 1.44917181e-02 4.51282987e-03 1.60396985e-02
 3.06514831e-03 1.73744845e-02 1.85487214e-03 1.84497199e-02
 9.24033652e-04 1.92280620e-02 3.04960404e-04 1.96824796e-02
 1.91525036e-05 1.97971909e-02 7.65359172e-05 1.95682121e-02
 4.75117747e-04 1.90034954e-02 1.20105544e-03 1.81226533e-02
 2.22913755e-03 1.69562769e-02 3.52365929e-03 1.55448738e-02
 5.03966256e-03 1.39374615e-02 6.72449733e-03 1.21898646e-02
 8.51965011e-03 1.03627761e-02 1.03627761e-02 8.51965011e-03
 1.21898646e-02 6.72449733e-03 1.39374615e-02 5.03966256e-03
 1.55448738e-02 3.52365929e-03 1.69562769e-02 2.22913755e-03
 1.81226533e-02 1.20105544e-03 1.90034954e-02 4.75117747e-04
 1.95682121e-02 7.65359172e-05 1.97971909e-02 1.91525036e-05
 1.96824796e-02 3.04960404e-04 1.92280620e-02 9.24033652e-04
 1.84497199e-02 1.85487214e-03 1.73744845e-02 3.06514831e-03
 1.60396985e-02 4.51282987e-03 1.44917181e-02 6.14763957e-03
 1.27843041e-02 7.91280126e-03 1.09767540e-02 9.74701176e-03
 9.13184310e-03 1.15865699e-02 7.31364432e-03 1.33675886e-02
 5.58530279e-03 1.50282141e-02 4.00684293e-03 1.65107737e-02
 2.63308387e-03 1.77637787e-02 1.51173559e-03 1.87437130e-02
 6.81741959e-04 1.94165440e-02 1.71928235e-04 1.97589044e-02]",-5.825539959293598e-19
